XGBoost_Clean_AbsResidual,XGBoost_100Noise_AbsResidual,LLM_Enhanced_Clean_AbsResidual,LLM_Enhanced_100Noise_AbsResidual
1.7334909820556632,2.5362837722945986,1.782875826475144,1.9399590704504608
0.034096424579620366,0.05820480587730799,0.043213137904735355,0.0634218774909473
5.332404899597168,7.768892701097714,2.7273010787917116,2.97671279320588
0.14294355869293213,0.2220028640246239,0.043722070006536995,0.04864302381299567
1.0084167480468764,1.5048346030708366,2.027742040489425,2.2001709191065744
7.506990432737393e-05,0.026797780192783522,0.016804044545791652,0.024087712598072596
0.6614559173583991,0.9637298465906529,0.649472494573704,0.7129538345798043
0.031872892379760764,0.05692049755823311,0.036904907096467876,0.07622382510428599
1.4870519256591805,2.184928710362629,0.5171825351352712,0.5776566827877639
0.0197175478935242,0.052250548952981306,0.014571747876502394,0.02935096883381959
1.8070005035400385,2.672990982058601,0.9508903888229696,1.0554036635898554
0.010015456676483181,0.07131836949586164,0.036938752288267596,0.04325878354421087
1.0370519256591795,1.528013673752604,0.6099134835572269,0.6695402112108733
0.019008133411407502,0.05834794843113159,0.013697383741544278,0.020847109996711244
0.8770005035400388,1.3107952835863084,0.2913617281062706,0.3193551852050384
0.02001545667648319,0.03489734361404528,0.022459724735497066,0.0385453020282713
2.2370519256591805,3.3078275519013953,0.6965057777731172,0.7755537715442119
0.003811621665954612,0.01738407318511985,0.0045184166388225755,0.028359233263450894
1.6270005035400388,2.404265804292432,0.10201345739326939,0.13652732968447057
0.06236198997497555,0.1468851530917452,0.03413239245809507,0.03784062235402982
0.2570519256591801,0.43084337204172335,0.0019765621518548215,0.02058736387576598
0.011155600547790523,0.0462360198493417,0.018670126444339186,0.026655231127492744
1.3970005035400384,2.1479203802396483,0.7010836932247635,0.7715323968326399
0.007984543323516835,0.07973845313404604,0.010751945451522249,0.043476953976401535
0.8548458099365241,1.2715331554836902,0.27626338470354384,0.30699001735880543
0.0014638757705688343,0.03535701055717454,0.0053625310902185586,0.03136744083174951
1.744435501098632,2.5375391645609184,1.27400205422882,1.395796202974269
0.017136037349700928,0.10744449160553304,0.0051316540930570476,0.016909058548906286
0.08867797851562642,0.16903802407674687,0.40017119836726067,0.45272650849701435
0.011378462314605708,0.12610534994087172,0.013434083583404921,0.03576500697781883
1.0164554595947273,1.5404466264903598,0.7327032272940919,0.8042293316109628
0.017729837894439715,0.046419796151053606,0.007943000421581914,0.02803707066592877
0.17793312072753764,0.2746604287261168,0.3988592630916017,0.4338799775991858
0.008616919517517085,0.027020481632613287,0.004712702373134148,0.01277622456615695
0.8567214965820327,1.2898260163585564,0.12921575874922553,0.17258535449711288
0.022415249347686794,0.035419046984154184,0.009274506668730198,0.02842203584835007
1.4722925567626959,2.152704167837063,0.650676701749159,0.7358723197565332
0.004937944889068624,0.0506854861399021,0.04057921682532206,0.05060332223495753
1.3001179504394536,1.8911382056083978,0.7560644412161892,0.839749285758507
0.027928478813171398,0.05657010387114873,0.011075076669686656,0.01656625741266038
0.9559027862548817,1.3917925383786094,0.26321083381805366,0.30203502214442496
0.0328334164619446,0.08491850445886229,0.002436306156367807,0.0095337914309533
0.5079541015625004,0.7766832153170602,0.9157747139782657,1.0093948513459683
0.044896344184875536,0.08365280551488785,0.0030017556261436873,0.02703994893140541
1.881197357177733,2.762214455728206,0.238730157939802,0.27567258635476194
0.0018388357162475444,0.03913286096379265,0.010638912142309165,0.04908965841319307
1.5430612182617196,2.2445314841412514,0.47377676608691743,0.5122886127151148
0.028272152805328354,0.08342195764297505,0.004021072181355945,0.02519413124936036
2.2175017547607414,3.240341079017325,2.1088175190000538,2.2915382992302225
0.008787549495697045,0.027036712778371455,0.0012283086659408138,0.0028954788078894237
2.552021026611328,3.760140146488559,2.929335381879632,3.181723609553998
0.01718764076232915,0.03910226932838565,0.021633465937877627,0.03812418813867585
2.7032289123535156,3.9266091829519736,1.7290966562138879,1.8717180793642139
0.15293130350112916,0.25890057100634084,0.10226936938443787,0.11229611364512729
1.3614294052124016,2.111258435302283,0.17802084873707713,0.23452653683225186
0.08244892597198483,0.12240677424004685,0.03530860280868675,0.04051507700809188
0.2938922119140628,0.43224071398624503,0.3422917862741599,0.3811391876989414
0.007080553054809591,0.030059628576379106,0.007047387240190273,0.018223781597212947
0.29638114929199233,0.442152109711617,0.5771560561278477,0.6280946546554466
0.01750130214691159,0.06695804839701633,0.021333131252007753,0.052918271665267316
0.5135726928710938,0.7740725554487429,0.37370130066452845,0.4279152414750022
0.022063436985015894,0.12899267421470131,0.016464557623387277,0.028509255722723996
0.7115496826171892,1.0334319145685567,0.19373007791139685,0.21496524450768023
0.02091188240051267,0.0952561066660578,0.006972667475647509,0.016011118497541353
1.8256424713134756,2.689292995904265,0.17086852898917115,0.2102521061732217
0.0037231187820434553,0.0345234021487471,0.02066119138114708,0.03892412616699159
1.7040015411376963,2.532584139516262,0.037151206261651026,0.040444264311891104
0.0272107099533081,0.05722868343003909,0.007702916598320786,0.01693308549140604
1.272415237426756,1.8894027490200167,0.5829645781473047,0.643212194330697
0.011370779037475631,0.01687605935479506,0.02019571478283222,0.03327991825843049
2.1023525238037095,3.0549996261497347,1.5359306959020458,1.6646352621743061
0.035166110610961865,0.06420031406572455,0.0036521826836385385,0.03693401163279992
0.573603515624999,0.8646531668040879,1.0382534029538668,1.1227521473115813
0.004927770137786891,0.07760787538893436,0.01995156211729654,0.03849653040644163
0.8645661926269526,1.2635125231504112,0.14307836592311673,0.17497797965753303
0.019392686939239456,0.06025312107130666,0.02322252808729741,0.0377692428979979
1.4063964843750014,2.0418398196839718,0.9961498882029112,1.0844762975272106
0.021612380027770994,0.07172109074244992,0.015913133438954286,0.038206810618965546
1.4728498840332023,2.138501303091421,0.03376688095660185,0.060391275558606586
0.027599690437316915,0.10224794591455419,0.019621488188610536,0.04022038021824996
0.5036155700683587,0.7579522702332953,0.8128577234410947,0.8914919498950822
0.017493810653686492,0.07770685796029705,0.04403261490878707,0.059383540669842944
0.3115070343017585,0.5030462911581899,0.2773808209351287,0.31705645572880514
0.01521379518508914,0.02602154470519375,0.020206578173429413,0.02219371998590984
1.6559117126464855,2.4440740820744495,1.393536203768324,1.5113335363285365
0.00571941375732421,0.1212490197414257,0.010750718987036278,0.013938839742331425
1.0817284545898431,1.5970411142632237,0.6873404854380532,0.7768178601664347
0.045746155166625946,0.07600901187937636,0.03393538688189246,0.0623129646744779
0.4140882873535148,0.6597983175434899,0.2427221397762942,0.269576056052787
0.004573008155822733,0.09171022253951604,0.010657326253918242,0.017901351104345542
0.4123912689208993,0.6857462031979431,0.6547426310267035,0.7160173161601688
0.006838532543182341,0.035380882777427944,0.0004033385367921971,0.02201796881203066
1.0159477233886705,1.4733050040337008,1.7840884819422698,1.9436516463575497
0.08313449411392215,0.13901049362958953,0.027215471124178547,0.030461219025374884
2.653751971435547,3.897279998916733,1.2899247823943298,1.409493404215591
0.028849557209014942,0.05941139028064828,0.020080289582763422,0.03296344118473281
0.7217789459228516,1.0488225359012413,0.27145658328610445,0.2972719679642256
0.04391243410110479,0.12826705761173668,0.03607994009208093,0.06415857848228795
0.8461754608154308,1.2507085864338487,0.6295910275628032,0.7082457093210318
0.0231576391220093,0.04177500633014828,0.011772183650209045,0.01781664407226177
0.8346681976318351,1.2246964092181434,1.1218792375951026,1.2189896579674633
0.0043222546577453835,0.016503552150267477,0.019672312981629636,0.027974120336202845
1.38787437438965,2.1073587205845947,1.044153803369241,1.1380017132141764
0.015592715358734077,0.05267275401544725,0.01755506486016023,0.02048319379793743
2.8464283561706543,4.15058969572485,0.13375567569280644,0.15468835971469488
0.19700790643692012,0.2992958540678161,0.040830580648670955,0.04737881389563413
3.502699356079102,5.087310495010711,1.296063774901823,1.4138307109010915
0.04015106029510496,0.09950939206520334,0.014073097280918878,0.018757765369587114
3.435466766357422,5.066095651293684,3.636446348050871,3.938589914551723
0.09082054615020752,0.1344607907953762,0.07459745079354418,0.08612711683372086
2.7165023040771494,3.962810861800089,3.2418910737962037,3.5030077038851677
0.07721982479095457,0.1145444698315651,0.05740126704702042,0.07616183034651117
0.8060729217529286,1.2732677356119195,0.5410008355292177,0.5978245153935665
0.013534105777740502,0.07415340377980922,0.008042024053605101,0.03362578258732554
0.5828262329101577,0.8941337310934708,1.2874839658378043,1.3959651665760682
0.001368335056304959,0.028954555345870665,0.0034213083436142044,0.00752970958715955
0.10607292175292926,0.20049097628662105,0.09286762047553054,0.10728624523106356
0.012747550010681175,0.01963242167976984,0.007246857713341326,0.022860278794911093
0.45962562561035014,0.6980221771376457,0.09253869419639926,0.12256928121376902
0.0028642751693725987,0.0360039305356568,0.0001088044095012286,0.03121576215461427
2.492865104675293,3.640392949141946,0.17574160525703375,0.19148437856394213
0.06669652938842774,0.16310138463466736,0.0009277464390762269,0.007989233072097639
2.833626327514649,4.121671412333776,3.8899346429411263,4.215555990091257
0.02126438760757443,0.08780469795384085,0.003832359832502852,0.014861769158248966
2.222035121917725,3.2301703609079313,2.6597533050999607,2.881910779269556
0.2133149552345276,0.34170613389744886,0.18205595306788946,0.23596456417748995
1.9794076919555668,2.87639889761662,2.3890167807507936,2.5918348261340203
0.038610604286193895,0.09623613789697749,0.03828082196066007,0.06157717245213
2.288502407073975,3.3315069129481234,0.016567920517943424,0.02188496035070101
0.19497833251953123,0.30745822253551464,0.282878427851214,0.31241492221054873
2.317378921508789,3.367481728847796,1.037609527661136,1.1450646410728091
0.06271658658981327,0.09563990014781457,0.09071357958329951,0.11156960736820903
3.0885024070739746,4.495920235817528,0.8165679205179432,0.8964959824304585
0.3450216674804687,0.5670298015458792,0.25712157214878595,0.29827101458095695
6.347378921508789,9.263283630154103,2.9923904723388643,3.260805342470921
0.023283413410186804,0.06501665241140175,0.004713579583299432,0.022688299482878174
2.215821132659912,3.273911794071061,1.2490536876140266,1.3496100999464613
0.05823816299438478,0.08766906017564774,0.0060238590367587275,0.030119201453082875
3.8698052597045898,5.613359813561631,1.0590433608018746,1.1696889097697276
0.022943013668060286,0.08844128900241248,0.03089598756092382,0.08073537653927879
5.435995674133302,7.961412510745082,1.9703411824062087,2.146506806002996
0.07152515506744384,0.17836227647934919,0.009150438240314251,0.03330878411680382
5.711828231811523,8.327029917110766,1.0495481586339679,1.142025763691518
0.10182841539382936,0.3026911933930335,0.061272883367626374,0.07991223992942503
3.0681225585937497,4.508550301814846,2.206635731364723,2.414546248150892
0.1607113194465637,0.2449192254894066,0.1311616548928859,0.14173777150140096
0.15955192565917997,0.2485793819728599,0.30507233497279174,0.32991947769582297
0.03931417226791378,0.11337739807686179,0.07545032303720944,0.08195010343123105
0.25369243621826243,0.37757087295941527,0.15252192210426685,0.16846685545844878
0.028543817996978804,0.05343298635001129,0.010380786734390468,0.01685044931104189
0.7980522155761705,1.2275793451788244,2.8132171855884636,3.0474262521905464
0.016258621215820335,0.027056955345232406,0.020061830337815834,0.04745012304946991
1.6208972930908203,2.3706307117158834,3.521461650043422,3.8262948671585333
0.03329466581344609,0.051573050833664674,0.08821468014831246,0.09951602412731914
3.1828479766845703,4.648564399017437,2.693217856111321,2.9153063721875414
0.008143031597137473,0.028228836461152707,0.047693486395075424,0.05505220591825234
